99.67.86.108 - - [23/Oct/2015:04:48:45 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "birminghambackandjointcare.com"
74.11.3.130 - - [23/Oct/2015:06:55:14 -0700] "GET / HTTP/1.1" 200 8324 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36" "birminghambackandjointcare.com"
74.11.3.130 - - [23/Oct/2015:06:55:14 -0700] "GET /theme.css HTTP/1.1" 200 3381 "http://birminghambackandjointcare.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36" "birminghambackandjointcare.com"
74.11.3.130 - - [23/Oct/2015:06:55:15 -0700] "GET /images/parkway_east_chiropractic_01.jpg HTTP/1.1" 200 479 "http://birminghambackandjointcare.com/theme.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36" "birminghambackandjointcare.com"
74.11.3.130 - - [23/Oct/2015:06:55:15 -0700] "GET /images/parkway_east_chiropractic_05.jpg HTTP/1.1" 200 54500 "http://birminghambackandjointcare.com/theme.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36" "birminghambackandjointcare.com"
74.11.3.130 - - [23/Oct/2015:06:55:15 -0700] "GET /images/parkway_east_chiropractic_10.jpg HTTP/1.1" 200 3178 "http://birminghambackandjointcare.com/theme.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36" "birminghambackandjointcare.com"
74.11.3.130 - - [23/Oct/2015:06:55:15 -0700] "GET /images/parkway_east_chiropractic_07.jpg HTTP/1.1" 200 582 "http://birminghambackandjointcare.com/theme.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36" "birminghambackandjointcare.com"
74.11.3.130 - - [23/Oct/2015:06:55:15 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "http://birminghambackandjointcare.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36" "birminghambackandjointcare.com"
216.81.74.66 - - [23/Oct/2015:06:55:27 -0700] "GET / HTTP/1.1" 200 8324 "-" "=Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16" "birminghambackandjointcare.com"
204.12.241.170 - - [23/Oct/2015:07:43:16 -0700] "GET /index-2.html HTTP/1.1" 200 8793 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "birminghambackandjointcare.com"
208.115.113.92 - - [23/Oct/2015:08:48:17 -0700] "GET /robots.txt HTTP/1.1" 200 101 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "birminghambackandjointcare.com"
180.76.15.152 - - [23/Oct/2015:09:19:42 -0700] "GET / HTTP/1.1" 200 8324 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.birminghambackandjointcare.com"
208.115.113.94 - - [23/Oct/2015:09:35:02 -0700] "GET /robots.txt HTTP/1.1" 200 101 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "birminghambackandjointcare.com"
213.160.151.206 - - [23/Oct/2015:09:45:59 -0700] "GET /wp-login.php HTTP/1.1" 200 73 "http://birminghambackandjointcare.com/wp-login.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" "birminghambackandjointcare.com"
213.160.151.206 - - [23/Oct/2015:09:45:59 -0700] "GET /administrator/ HTTP/1.1" 404 89 "http://birminghambackandjointcare.com/administrator/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" "birminghambackandjointcare.com"
213.160.151.206 - - [23/Oct/2015:09:45:59 -0700] "GET /admin.php HTTP/1.1" 200 73 "http://birminghambackandjointcare.com/admin.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" "birminghambackandjointcare.com"
199.16.140.26 - - [23/Oct/2015:09:55:00 -0700] "GET /images/parkway_east_chiropractic_01.jpg HTTP/1.1" 200 479 "http://birminghambackandjointcare.com/theme.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36" "birminghambackandjointcare.com"
199.16.140.24 - - [23/Oct/2015:09:55:01 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "http://birminghambackandjointcare.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36" "birminghambackandjointcare.com"
208.115.113.92 - - [23/Oct/2015:09:59:23 -0700] "GET / HTTP/1.1" 200 8324 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "birminghambackandjointcare.com"
158.222.178.89 - - [23/Oct/2015:11:11:20 -0700] "GET /sitemap.xml HTTP/1.1" 200 1257 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0" "birminghambackandjointcare.com"
207.241.226.215 - - [23/Oct/2015:11:11:42 -0700] "GET /robots.txt HTTP/1.1" 200 101 "-" "Mozilla/5.0 (compatible; archive.org_bot; Wayback Machine Live Record; +http://archive.org/details/archive.org_bot)" "birminghambackandjointcare.com"
213.251.184.38 - - [23/Oct/2015:11:12:29 -0700] "GET /robots.txt HTTP/1.1" 200 101 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "birminghambackandjointcare.com"
213.251.184.38 - - [23/Oct/2015:11:12:31 -0700] "GET /about.html HTTP/1.1" 200 6562 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "birminghambackandjointcare.com"
213.251.184.38 - - [23/Oct/2015:11:12:33 -0700] "GET /contact.html HTTP/1.1" 200 4846 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "birminghambackandjointcare.com"
213.251.184.38 - - [23/Oct/2015:11:12:34 -0700] "GET /index-2.html HTTP/1.1" 200 8793 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "birminghambackandjointcare.com"
179.222.71.100 - - [23/Oct/2015:11:23:13 -0700] "GET /images/chiropractic.jpg HTTP/1.1" 200 12951 "http://birminghambackandjointcare.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36" "birminghambackandjointcare.com"
179.222.71.100 - - [23/Oct/2015:11:23:13 -0700] "GET /images/parkway_east_chiropractic_10.jpg HTTP/1.1" 200 3178 "http://birminghambackandjointcare.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36" "birminghambackandjointcare.com"
208.115.113.94 - - [23/Oct/2015:11:50:57 -0700] "GET /about.html HTTP/1.1" 200 6562 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "birminghambackandjointcare.com"
108.195.161.155 - - [23/Oct/2015:13:30:42 -0700] "GET / HTTP/1.1" 200 8324 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "birminghambackandjointcare.com"
108.195.161.155 - - [23/Oct/2015:13:30:59 -0700] "GET /index-2.html HTTP/1.1" 200 8793 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "birminghambackandjointcare.com"
108.195.161.155 - - [23/Oct/2015:13:30:59 -0700] "GET /offer.html HTTP/1.1" 200 6123 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "birminghambackandjointcare.com"
207.46.13.150 - - [23/Oct/2015:16:47:22 -0700] "GET / HTTP/1.1" 200 8324 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0;  http://www.bing.com/bingbot.htm)" "birminghambackandjointcare.com"
40.77.167.61 - - [23/Oct/2015:16:51:57 -0700] "GET /robots.txt HTTP/1.1" 200 101 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "birminghambackandjointcare.com"
